Index,Date,Fixing
CHF-LIBOR-12M,11-Sep-2019,-0.007274
CHF-LIBOR-12M,11-Sep-2020,-0.005608
CHF-LIBOR-12M,11-Sep-2023,-0.005532
CHF-LIBOR-12M,12-apr-19,-0.005114
CHF-LIBOR-12M,12-apr-21,-0.00591
CHF-LIBOR-12M,12-apr-22,-0.005532
CHF-LIBOR-12M,12-apr-23,-0.005532
CHF-LIBOR-12M,12-apr-24,-0.005532
CHF-LIBOR-12M,12-Aug-2019,-0.006734
CHF-LIBOR-12M,12-Aug-2020,-0.005166
CHF-LIBOR-12M,12-Aug-2021,-0.006016
CHF-LIBOR-12M,12-Aug-2022,-0.005532
CHF-LIBOR-12M,12-Dec-2018,-0.005268
CHF-LIBOR-12M,12-Dec-2019,-0.005238
CHF-LIBOR-12M,12-Dec-2022,-0.005532
CHF-LIBOR-12M,12-Dec-2023,-0.005532
CHF-LIBOR-12M,12-feb-19,-0.005094
CHF-LIBOR-12M,12-feb-20,-0.005086
CHF-LIBOR-12M,12-feb-21,-0.006052
CHF-LIBOR-12M,12-feb-24,-0.005532
CHF-LIBOR-12M,12-Jan-2021,-0.006086
CHF-LIBOR-12M,12-Jan-2022,-0.005532
CHF-LIBOR-12M,12-Jan-2023,-0.005532
CHF-LIBOR-12M,12-Jan-2024,-0.005532
CHF-LIBOR-12M,12-Jul-2019,-0.00589
CHF-LIBOR-12M,12-Jul-2021,-0.00595
CHF-LIBOR-12M,12-Jul-2022,-0.005532
CHF-LIBOR-12M,12-Jul-2023,-0.005532
CHF-LIBOR-12M,12-Jun-2019,-0.005354
CHF-LIBOR-12M,12-Jun-2020,-0.004598
CHF-LIBOR-12M,12-Jun-2023,-0.005532
CHF-LIBOR-12M,12-mar-19,-0.00505
CHF-LIBOR-12M,12-mar-20,-0.006806
CHF-LIBOR-12M,12-mar-21,-0.005912
CHF-LIBOR-12M,12-mar-24,-0.005532
CHF-LIBOR-12M,12-May-2020,-0.004538
CHF-LIBOR-12M,12-May-2021,-0.00591
CHF-LIBOR-12M,12-May-2022,-0.005532
CHF-LIBOR-12M,12-May-2023,-0.005532
CHF-LIBOR-12M,12-nov-18,-0.005324
CHF-LIBOR-12M,12-nov-19,-0.005232
CHF-LIBOR-12M,12-nov-20,-0.006108
CHF-LIBOR-12M,12-nov-21,-0.005632
CHF-LIBOR-12M,12-Oct-2020,-0.006008
CHF-LIBOR-12M,12-Oct-2021,-0.00581
CHF-LIBOR-12M,12-Oct-2022,-0.005532
CHF-LIBOR-12M,12-Oct-2023,-0.005532
CHF-LIBOR-12M,12-Sep-2019,-0.00684
CHF-LIBOR-12M,12-Sep-2022,-0.005532
CHF-LIBOR-12M,12-Sep-2023,-0.005532
CHF-LIBOR-12M,13-apr-20,-0.004104
CHF-LIBOR-12M,13-apr-21,-0.00591
CHF-LIBOR-12M,13-apr-22,-0.005532
CHF-LIBOR-12M,13-apr-23,-0.005532
CHF-LIBOR-12M,13-Aug-2019,-0.00693
CHF-LIBOR-12M,13-Aug-2020,-0.005152
CHF-LIBOR-12M,13-Aug-2021,-0.00601
CHF-LIBOR-12M,13-Dec-2018,-0.005254
CHF-LIBOR-12M,13-Dec-2019,-0.005144
CHF-LIBOR-12M,13-Dec-2021,-0.005786
CHF-LIBOR-12M,13-Dec-2022,-0.005532
CHF-LIBOR-12M,13-Dec-2023,-0.005532
CHF-LIBOR-12M,13-feb-19,-0.005128
CHF-LIBOR-12M,13-feb-20,-0.00524
CHF-LIBOR-12M,13-feb-23,-0.005532
CHF-LIBOR-12M,13-feb-24,-0.005532
CHF-LIBOR-12M,13-Jan-2020,-0.004768
CHF-LIBOR-12M,13-Jan-2021,-0.006074
CHF-LIBOR-12M,13-Jan-2022,-0.005532
CHF-LIBOR-12M,13-Jan-2023,-0.005532
CHF-LIBOR-12M,13-Jul-2020,-0.005198
CHF-LIBOR-12M,13-Jul-2021,-0.005948
CHF-LIBOR-12M,13-Jul-2022,-0.005532
CHF-LIBOR-12M,13-Jul-2023,-0.005532
CHF-LIBOR-12M,13-Jun-2019,-0.005362
CHF-LIBOR-12M,13-Jun-2022,-0.005532
CHF-LIBOR-12M,13-Jun-2023,-0.005532
CHF-LIBOR-12M,13-mar-19,-0.00503
CHF-LIBOR-12M,13-mar-20,-0.006366
CHF-LIBOR-12M,13-mar-23,-0.005532
CHF-LIBOR-12M,13-mar-24,-0.005532
CHF-LIBOR-12M,13-May-2019,-0.005128
CHF-LIBOR-12M,13-May-2020,-0.00458
CHF-LIBOR-12M,13-May-2021,-0.005884
CHF-LIBOR-12M,13-May-2022,-0.005532
CHF-LIBOR-12M,13-nov-18,-0.005342
CHF-LIBOR-12M,13-nov-19,-0.005216
CHF-LIBOR-12M,13-nov-20,-0.006112
CHF-LIBOR-12M,13-nov-23,-0.005532
CHF-LIBOR-12M,13-Oct-2020,-0.006016
CHF-LIBOR-12M,13-Oct-2021,-0.0058
CHF-LIBOR-12M,13-Oct-2022,-0.005532
CHF-LIBOR-12M,13-Oct-2023,-0.005532
CHF-LIBOR-12M,13-Sep-2019,-0.006042
CHF-LIBOR-12M,13-Sep-2021,-0.005904
CHF-LIBOR-12M,13-Sep-2022,-0.005532
CHF-LIBOR-12M,13-Sep-2023,-0.005532
CHF-LIBOR-12M,14-apr-20,-0.0043
CHF-LIBOR-12M,14-apr-21,-0.005912
CHF-LIBOR-12M,14-apr-22,-0.005532
CHF-LIBOR-12M,14-apr-23,-0.005532
CHF-LIBOR-12M,14-Aug-2019,-0.00693
CHF-LIBOR-12M,14-Aug-2020,-0.00513
CHF-LIBOR-12M,14-Aug-2023,-0.005532
CHF-LIBOR-12M,14-Dec-2018,-0.00525
CHF-LIBOR-12M,14-Dec-2020,-0.00623
CHF-LIBOR-12M,14-Dec-2021,-0.0058
CHF-LIBOR-12M,14-Dec-2022,-0.005532
CHF-LIBOR-12M,14-Dec-2023,-0.005532
CHF-LIBOR-12M,14-feb-19,-0.005124
CHF-LIBOR-12M,14-feb-20,-0.005334
CHF-LIBOR-12M,14-feb-22,-0.005532
CHF-LIBOR-12M,14-feb-23,-0.005532
CHF-LIBOR-12M,14-feb-24,-0.005532
CHF-LIBOR-12M,14-Jan-2019,-0.005002
CHF-LIBOR-12M,14-Jan-2020,-0.004834
CHF-LIBOR-12M,14-Jan-2021,-0.006076
CHF-LIBOR-12M,14-Jan-2022,-0.005532
CHF-LIBOR-12M,14-Jul-2020,-0.005134
CHF-LIBOR-12M,14-Jul-2021,-0.005964
CHF-LIBOR-12M,14-Jul-2022,-0.005532
CHF-LIBOR-12M,14-Jul-2023,-0.005532
CHF-LIBOR-12M,14-Jun-2019,-0.005452
CHF-LIBOR-12M,14-Jun-2021,-0.00592
CHF-LIBOR-12M,14-Jun-2022,-0.005532
CHF-LIBOR-12M,14-Jun-2023,-0.005532
CHF-LIBOR-12M,14-mar-19,-0.005084
CHF-LIBOR-12M,14-mar-22,-0.005532
CHF-LIBOR-12M,14-mar-23,-0.005532
CHF-LIBOR-12M,14-mar-24,-0.005532
CHF-LIBOR-12M,14-May-2019,-0.005136
CHF-LIBOR-12M,14-May-2020,-0.004506
CHF-LIBOR-12M,14-May-2021,-0.00589
CHF-LIBOR-12M,14-nov-18,-0.005326
CHF-LIBOR-12M,14-nov-19,-0.00518
CHF-LIBOR-12M,14-nov-22,-0.005532
CHF-LIBOR-12M,14-nov-23,-0.005532
CHF-LIBOR-12M,14-Oct-2019,-0.005938
CHF-LIBOR-12M,14-Oct-2020,-0.00604
CHF-LIBOR-12M,14-Oct-2021,-0.005814
CHF-LIBOR-12M,14-Oct-2022,-0.005532
CHF-LIBOR-12M,14-Sep-2020,-0.00561
CHF-LIBOR-12M,14-Sep-2021,-0.005906
CHF-LIBOR-12M,14-Sep-2022,-0.005532
CHF-LIBOR-12M,14-Sep-2023,-0.005532
CHF-LIBOR-12M,15-apr-19,-0.005132
CHF-LIBOR-12M,15-apr-20,-0.004244
CHF-LIBOR-12M,15-apr-21,-0.005906
CHF-LIBOR-12M,15-apr-22,-0.005532
CHF-LIBOR-12M,15-apr-24,-0.005532
CHF-LIBOR-12M,15-Aug-2019,-0.00715
CHF-LIBOR-12M,15-Aug-2022,-0.005532
CHF-LIBOR-12M,15-Aug-2023,-0.005532
CHF-LIBOR-12M,15-Dec-2020,-0.006216
CHF-LIBOR-12M,15-Dec-2021,-0.005778
CHF-LIBOR-12M,15-Dec-2022,-0.005532
CHF-LIBOR-12M,15-Dec-2023,-0.005532
CHF-LIBOR-12M,15-feb-19,-0.005098
CHF-LIBOR-12M,15-feb-21,-0.00605
CHF-LIBOR-12M,15-feb-22,-0.005532
CHF-LIBOR-12M,15-feb-23,-0.005532
CHF-LIBOR-12M,15-feb-24,-0.005532
CHF-LIBOR-12M,15-Jan-2019,-0.004986
CHF-LIBOR-12M,15-Jan-2020,-0.004856
CHF-LIBOR-12M,15-Jan-2021,-0.0061
CHF-LIBOR-12M,15-Jan-2024,-0.005532
CHF-LIBOR-12M,15-Jul-2019,-0.005966
CHF-LIBOR-12M,15-Jul-2020,-0.005204
CHF-LIBOR-12M,15-Jul-2021,-0.005958
CHF-LIBOR-12M,15-Jul-2022,-0.005532
CHF-LIBOR-12M,15-Jun-2020,-0.0046
CHF-LIBOR-12M,15-Jun-2021,-0.005922
CHF-LIBOR-12M,15-Jun-2022,-0.005532
CHF-LIBOR-12M,15-Jun-2023,-0.005532
CHF-LIBOR-12M,15-mar-19,-0.00506
CHF-LIBOR-12M,15-mar-21,-0.005888
CHF-LIBOR-12M,15-mar-22,-0.005532
CHF-LIBOR-12M,15-mar-23,-0.005532
CHF-LIBOR-12M,15-mar-24,-0.005532
CHF-LIBOR-12M,15-May-2019,-0.005192
CHF-LIBOR-12M,15-May-2020,-0.004514
CHF-LIBOR-12M,15-May-2023,-0.005532
CHF-LIBOR-12M,15-nov-18,-0.005332
CHF-LIBOR-12M,15-nov-19,-0.0052
CHF-LIBOR-12M,15-nov-21,-0.005706
CHF-LIBOR-12M,15-nov-22,-0.005532
CHF-LIBOR-12M,15-nov-23,-0.005532
CHF-LIBOR-12M,15-Oct-2019,-0.005972
CHF-LIBOR-12M,15-Oct-2020,-0.006038
CHF-LIBOR-12M,15-Oct-2021,-0.00585
CHF-LIBOR-12M,15-Sep-2020,-0.005636
CHF-LIBOR-12M,15-Sep-2021,-0.005882
CHF-LIBOR-12M,15-Sep-2022,-0.005532
CHF-LIBOR-12M,15-Sep-2023,-0.005532
CHF-LIBOR-12M,16-apr-19,-0.005112
CHF-LIBOR-12M,16-apr-20,-0.004256
CHF-LIBOR-12M,16-apr-21,-0.005908
CHF-LIBOR-12M,16-apr-24,-0.005532
CHF-LIBOR-12M,16-Aug-2019,-0.00729
CHF-LIBOR-12M,16-Aug-2021,-0.006004
CHF-LIBOR-12M,16-Aug-2022,-0.005532
CHF-LIBOR-12M,16-Aug-2023,-0.005532
CHF-LIBOR-12M,16-Dec-2019,-0.005084
CHF-LIBOR-12M,16-Dec-2020,-0.006216
CHF-LIBOR-12M,16-Dec-2021,-0.005728
CHF-LIBOR-12M,16-Dec-2022,-0.005532
CHF-LIBOR-12M,16-feb-21,-0.006014
CHF-LIBOR-12M,16-feb-22,-0.005532
CHF-LIBOR-12M,16-feb-23,-0.005532
CHF-LIBOR-12M,16-feb-24,-0.005532
CHF-LIBOR-12M,16-Jan-2019,-0.005016
CHF-LIBOR-12M,16-Jan-2020,-0.004988
CHF-LIBOR-12M,16-Jan-2023,-0.005532
CHF-LIBOR-12M,16-Jan-2024,-0.005532
CHF-LIBOR-12M,16-Jul-2019,-0.00609
CHF-LIBOR-12M,16-Jul-2020,-0.0052
CHF-LIBOR-12M,16-Jul-2021,-0.005974
CHF-LIBOR-12M,16-Jun-2020,-0.004558
CHF-LIBOR-12M,16-Jun-2021,-0.005926
CHF-LIBOR-12M,16-Jun-2022,-0.005532
CHF-LIBOR-12M,16-Jun-2023,-0.005532
CHF-LIBOR-12M,16-mar-20,-0.00633
CHF-LIBOR-12M,16-mar-21,-0.00591
CHF-LIBOR-12M,16-mar-22,-0.005532
CHF-LIBOR-12M,16-mar-23,-0.005532
CHF-LIBOR-12M,16-May-2019,-0.005182
CHF-LIBOR-12M,16-May-2022,-0.005532
CHF-LIBOR-12M,16-May-2023,-0.005532
CHF-LIBOR-12M,16-nov-18,-0.005338
CHF-LIBOR-12M,16-nov-20,-0.006114
CHF-LIBOR-12M,16-nov-21,-0.005708
CHF-LIBOR-12M,16-nov-22,-0.005532
CHF-LIBOR-12M,16-nov-23,-0.005532
CHF-LIBOR-12M,16-Oct-2019,-0.0058
CHF-LIBOR-12M,16-Oct-2020,-0.00609
CHF-LIBOR-12M,16-Oct-2023,-0.005532
CHF-LIBOR-12M,16-Sep-2019,-0.00616
CHF-LIBOR-12M,16-Sep-2020,-0.005644
CHF-LIBOR-12M,16-Sep-2021,-0.005892
CHF-LIBOR-12M,16-Sep-2022,-0.005532
CHF-LIBOR-12M,17-apr-19,-0.005118
CHF-LIBOR-12M,17-apr-20,-0.004396
CHF-LIBOR-12M,17-apr-23,-0.005532
CHF-LIBOR-12M,17-apr-24,-0.005532
CHF-LIBOR-12M,17-Aug-2020,-0.005114
CHF-LIBOR-12M,17-Aug-2021,-0.00601
CHF-LIBOR-12M,17-Aug-2022,-0.005532
CHF-LIBOR-12M,17-Aug-2023,-0.005532
CHF-LIBOR-12M,17-Dec-2018,-0.005226
CHF-LIBOR-12M,17-Dec-2019,-0.005098
CHF-LIBOR-12M,17-Dec-2020,-0.00624
CHF-LIBOR-12M,17-Dec-2021,-0.00571
CHF-LIBOR-12M,17-feb-20,-0.005316
CHF-LIBOR-12M,17-feb-21,-0.005998
CHF-LIBOR-12M,17-feb-22,-0.005532
CHF-LIBOR-12M,17-feb-23,-0.005532
CHF-LIBOR-12M,17-Jan-2019,-0.005038
CHF-LIBOR-12M,17-Jan-2020,-0.004978
CHF-LIBOR-12M,17-Jan-2022,-0.005532
CHF-LIBOR-12M,17-Jan-2023,-0.005532
CHF-LIBOR-12M,17-Jan-2024,-0.005532
CHF-LIBOR-12M,17-Jul-2019,-0.006112
CHF-LIBOR-12M,17-Jul-2020,-0.00521
CHF-LIBOR-12M,17-Jul-2023,-0.005532
CHF-LIBOR-12M,17-Jun-2019,-0.005488
CHF-LIBOR-12M,17-Jun-2020,-0.004556
CHF-LIBOR-12M,17-Jun-2021,-0.00593
CHF-LIBOR-12M,17-Jun-2022,-0.005532
CHF-LIBOR-12M,17-mar-20,-0.006754
CHF-LIBOR-12M,17-mar-21,-0.005926
CHF-LIBOR-12M,17-mar-22,-0.005532
CHF-LIBOR-12M,17-mar-23,-0.005532
CHF-LIBOR-12M,17-May-2019,-0.005196
CHF-LIBOR-12M,17-May-2021,-0.005886
CHF-LIBOR-12M,17-May-2022,-0.005532
CHF-LIBOR-12M,17-May-2023,-0.005532
CHF-LIBOR-12M,17-nov-20,-0.006112
CHF-LIBOR-12M,17-nov-21,-0.00571
CHF-LIBOR-12M,17-nov-22,-0.005532
CHF-LIBOR-12M,17-nov-23,-0.005532
CHF-LIBOR-12M,17-Oct-2019,-0.005726
CHF-LIBOR-12M,17-Oct-2022,-0.005532
CHF-LIBOR-12M,17-Oct-2023,-0.005532
CHF-LIBOR-12M,17-Sep-2019,-0.00612
CHF-LIBOR-12M,17-Sep-2020,-0.005676
CHF-LIBOR-12M,17-Sep-2021,-0.005888
CHF-LIBOR-12M,18-apr-19,-0.005132
CHF-LIBOR-12M,18-apr-22,-0.005532
CHF-LIBOR-12M,18-apr-23,-0.005532
CHF-LIBOR-12M,18-apr-24,-0.005532
CHF-LIBOR-12M,18-Aug-2020,-0.005172
CHF-LIBOR-12M,18-Aug-2021,-0.006008
CHF-LIBOR-12M,18-Aug-2022,-0.005532
CHF-LIBOR-12M,18-Aug-2023,-0.005532
CHF-LIBOR-12M,18-Dec-2018,-0.005226
CHF-LIBOR-12M,18-Dec-2019,-0.005098
CHF-LIBOR-12M,18-Dec-2020,-0.006218
CHF-LIBOR-12M,18-Dec-2023,-0.005532
CHF-LIBOR-12M,18-feb-19,-0.005194
CHF-LIBOR-12M,18-feb-20,-0.005376
CHF-LIBOR-12M,18-feb-21,-0.006
CHF-LIBOR-12M,18-feb-22,-0.005532
CHF-LIBOR-12M,18-Jan-2019,-0.005064
CHF-LIBOR-12M,18-Jan-2021,-0.006126
CHF-LIBOR-12M,18-Jan-2022,-0.005532
CHF-LIBOR-12M,18-Jan-2023,-0.005532
CHF-LIBOR-12M,18-Jan-2024,-0.005532
CHF-LIBOR-12M,18-Jul-2019,-0.006162
CHF-LIBOR-12M,18-Jul-2022,-0.005532
CHF-LIBOR-12M,18-Jul-2023,-0.005532
CHF-LIBOR-12M,18-Jun-2019,-0.005674
CHF-LIBOR-12M,18-Jun-2020,-0.004586
CHF-LIBOR-12M,18-Jun-2021,-0.005944
CHF-LIBOR-12M,18-mar-19,-0.005068
CHF-LIBOR-12M,18-mar-20,-0.006436
CHF-LIBOR-12M,18-mar-21,-0.005946
CHF-LIBOR-12M,18-mar-22,-0.005532
CHF-LIBOR-12M,18-mar-24,-0.005532
CHF-LIBOR-12M,18-May-2020,-0.004706
CHF-LIBOR-12M,18-May-2021,-0.005894
CHF-LIBOR-12M,18-May-2022,-0.005532
CHF-LIBOR-12M,18-May-2023,-0.005532
CHF-LIBOR-12M,18-nov-19,-0.0051
CHF-LIBOR-12M,18-nov-20,-0.006118
CHF-LIBOR-12M,18-nov-21,-0.00573
CHF-LIBOR-12M,18-nov-22,-0.005532
CHF-LIBOR-12M,18-Oct-2019,-0.005756
CHF-LIBOR-12M,18-Oct-2021,-0.005654
CHF-LIBOR-12M,18-Oct-2022,-0.005532
CHF-LIBOR-12M,18-Oct-2023,-0.005532
CHF-LIBOR-12M,18-Sep-2019,-0.006212
CHF-LIBOR-12M,18-Sep-2020,-0.005726
CHF-LIBOR-12M,18-Sep-2023,-0.005532
CHF-LIBOR-12M,19-apr-19,-0.005132
CHF-LIBOR-12M,19-apr-21,-0.00591
CHF-LIBOR-12M,19-apr-22,-0.005532
CHF-LIBOR-12M,19-apr-23,-0.005532
CHF-LIBOR-12M,19-apr-24,-0.005532
CHF-LIBOR-12M,19-Aug-2019,-0.007196
CHF-LIBOR-12M,19-Aug-2020,-0.00517
CHF-LIBOR-12M,19-Aug-2021,-0.006014
CHF-LIBOR-12M,19-Aug-2022,-0.005532
CHF-LIBOR-12M,19-Dec-2018,-0.00525
CHF-LIBOR-12M,19-Dec-2019,-0.005064
CHF-LIBOR-12M,19-Dec-2022,-0.005532
CHF-LIBOR-12M,19-Dec-2023,-0.005532
CHF-LIBOR-12M,19-feb-19,-0.00515
CHF-LIBOR-12M,19-feb-20,-0.005438
CHF-LIBOR-12M,19-feb-21,-0.005906
CHF-LIBOR-12M,19-feb-24,-0.005532
CHF-LIBOR-12M,19-Jan-2021,-0.006098
CHF-LIBOR-12M,19-Jan-2022,-0.005532
CHF-LIBOR-12M,19-Jan-2023,-0.005532
CHF-LIBOR-12M,19-Jan-2024,-0.005532
CHF-LIBOR-12M,19-Jul-2019,-0.006252
CHF-LIBOR-12M,19-Jul-2021,-0.005982
CHF-LIBOR-12M,19-Jul-2022,-0.005532
CHF-LIBOR-12M,19-Jul-2023,-0.005532
CHF-LIBOR-12M,19-Jun-2019,-0.00568
CHF-LIBOR-12M,19-Jun-2020,-0.004564
CHF-LIBOR-12M,19-Jun-2023,-0.005532
CHF-LIBOR-12M,19-mar-19,-0.005102
CHF-LIBOR-12M,19-mar-20,-0.005796
CHF-LIBOR-12M,19-mar-21,-0.005944
CHF-LIBOR-12M,19-mar-24,-0.005532
CHF-LIBOR-12M,19-May-2020,-0.004564
CHF-LIBOR-12M,19-May-2021,-0.005886
CHF-LIBOR-12M,19-May-2022,-0.005532
CHF-LIBOR-12M,19-May-2023,-0.005532
CHF-LIBOR-12M,19-nov-18,-0.005318
CHF-LIBOR-12M,19-nov-19,-0.005266
CHF-LIBOR-12M,19-nov-20,-0.006108
CHF-LIBOR-12M,19-nov-21,-0.005756
CHF-LIBOR-12M,19-Oct-2020,-0.006116
CHF-LIBOR-12M,19-Oct-2021,-0.005702
CHF-LIBOR-12M,19-Oct-2022,-0.005532
CHF-LIBOR-12M,19-Oct-2023,-0.005532
CHF-LIBOR-12M,19-Sep-2019,-0.005728
CHF-LIBOR-12M,19-Sep-2022,-0.005532
CHF-LIBOR-12M,19-Sep-2023,-0.005532
CHF-LIBOR-12M,20-apr-20,-0.004768
CHF-LIBOR-12M,20-apr-21,-0.005904
CHF-LIBOR-12M,20-apr-22,-0.005532
CHF-LIBOR-12M,20-apr-23,-0.005532
CHF-LIBOR-12M,20-Aug-2019,-0.007328
CHF-LIBOR-12M,20-Aug-2020,-0.005226
CHF-LIBOR-12M,20-Aug-2021,-0.00601
CHF-LIBOR-12M,20-Dec-2018,-0.005278
CHF-LIBOR-12M,20-Dec-2019,-0.005032
CHF-LIBOR-12M,20-Dec-2021,-0.005734
CHF-LIBOR-12M,20-Dec-2022,-0.005532
CHF-LIBOR-12M,20-Dec-2023,-0.005532
CHF-LIBOR-12M,20-feb-19,-0.005168
CHF-LIBOR-12M,20-feb-20,-0.005464
CHF-LIBOR-12M,20-feb-23,-0.005532
CHF-LIBOR-12M,20-feb-24,-0.005532
CHF-LIBOR-12M,20-Jan-2020,-0.004958
CHF-LIBOR-12M,20-Jan-2021,-0.006144
CHF-LIBOR-12M,20-Jan-2022,-0.005532
CHF-LIBOR-12M,20-Jan-2023,-0.005532
CHF-LIBOR-12M,20-Jul-2020,-0.005216
CHF-LIBOR-12M,20-Jul-2021,-0.006018
CHF-LIBOR-12M,20-Jul-2022,-0.005532
CHF-LIBOR-12M,20-Jul-2023,-0.005532
CHF-LIBOR-12M,20-Jun-2019,-0.005748
CHF-LIBOR-12M,20-Jun-2022,-0.005532
CHF-LIBOR-12M,20-Jun-2023,-0.005532
CHF-LIBOR-12M,20-mar-19,-0.00504
CHF-LIBOR-12M,20-mar-20,-0.005174
CHF-LIBOR-12M,20-mar-23,-0.005532
CHF-LIBOR-12M,20-mar-24,-0.005532
CHF-LIBOR-12M,20-May-2019,-0.005186
CHF-LIBOR-12M,20-May-2020,-0.004564
CHF-LIBOR-12M,20-May-2021,-0.005874
CHF-LIBOR-12M,20-May-2022,-0.005532
CHF-LIBOR-12M,20-nov-18,-0.00531
CHF-LIBOR-12M,20-nov-19,-0.005238
CHF-LIBOR-12M,20-nov-20,-0.006114
CHF-LIBOR-12M,20-nov-23,-0.005532
CHF-LIBOR-12M,20-Oct-2020,-0.006116
CHF-LIBOR-12M,20-Oct-2021,-0.005684
CHF-LIBOR-12M,20-Oct-2022,-0.005532
CHF-LIBOR-12M,20-Oct-2023,-0.005532
CHF-LIBOR-12M,20-Sep-2019,-0.005704
CHF-LIBOR-12M,20-Sep-2021,-0.005868
CHF-LIBOR-12M,20-Sep-2022,-0.005532
CHF-LIBOR-12M,20-Sep-2023,-0.005532
CHF-LIBOR-12M,21-apr-20,-0.004344
CHF-LIBOR-12M,21-apr-21,-0.005914
CHF-LIBOR-12M,21-apr-22,-0.005532
CHF-LIBOR-12M,21-apr-23,-0.005532
CHF-LIBOR-12M,21-Aug-2019,-0.007168
CHF-LIBOR-12M,21-Aug-2020,-0.00525
CHF-LIBOR-12M,21-Aug-2023,-0.005532
CHF-LIBOR-12M,21-Dec-2018,-0.005112
CHF-LIBOR-12M,21-Dec-2020,-0.006206
CHF-LIBOR-12M,21-Dec-2021,-0.005732
CHF-LIBOR-12M,21-Dec-2022,-0.005532
CHF-LIBOR-12M,21-Dec-2023,-0.005532
CHF-LIBOR-12M,21-feb-19,-0.005178
CHF-LIBOR-12M,21-feb-20,-0.005512
CHF-LIBOR-12M,21-feb-22,-0.005532
CHF-LIBOR-12M,21-feb-23,-0.005532
CHF-LIBOR-12M,21-feb-24,-0.005532
CHF-LIBOR-12M,21-Jan-2019,-0.005092
CHF-LIBOR-12M,21-Jan-2020,-0.00493
CHF-LIBOR-12M,21-Jan-2021,-0.00611
CHF-LIBOR-12M,21-Jan-2022,-0.005532
CHF-LIBOR-12M,21-Jul-2020,-0.005276
CHF-LIBOR-12M,21-Jul-2021,-0.00601
CHF-LIBOR-12M,21-Jul-2022,-0.005532
CHF-LIBOR-12M,21-Jul-2023,-0.005532
CHF-LIBOR-12M,21-Jun-2019,-0.005776
CHF-LIBOR-12M,21-Jun-2021,-0.005902
CHF-LIBOR-12M,21-Jun-2022,-0.005532
CHF-LIBOR-12M,21-Jun-2023,-0.005532
CHF-LIBOR-12M,21-mar-19,-0.005006
CHF-LIBOR-12M,21-mar-22,-0.005532
CHF-LIBOR-12M,21-mar-23,-0.005532
CHF-LIBOR-12M,21-mar-24,-0.005532
CHF-LIBOR-12M,21-May-2019,-0.005188
CHF-LIBOR-12M,21-May-2020,-0.004564
CHF-LIBOR-12M,21-May-2021,-0.005882
CHF-LIBOR-12M,21-nov-18,-0.005318
CHF-LIBOR-12M,21-nov-19,-0.005196
CHF-LIBOR-12M,21-nov-22,-0.005532
CHF-LIBOR-12M,21-nov-23,-0.005532
CHF-LIBOR-12M,21-Oct-2019,-0.005698
CHF-LIBOR-12M,21-Oct-2020,-0.006154
CHF-LIBOR-12M,21-Oct-2021,-0.00567
CHF-LIBOR-12M,21-Oct-2022,-0.005532
CHF-LIBOR-12M,21-Sep-2020,-0.005732
CHF-LIBOR-12M,21-Sep-2021,-0.005892
CHF-LIBOR-12M,21-Sep-2022,-0.005532
CHF-LIBOR-12M,21-Sep-2023,-0.005532
CHF-LIBOR-12M,22-apr-19,-0.005132
CHF-LIBOR-12M,22-apr-20,-0.004362
CHF-LIBOR-12M,22-apr-21,-0.005916
CHF-LIBOR-12M,22-apr-22,-0.005532
CHF-LIBOR-12M,22-apr-24,-0.005532
CHF-LIBOR-12M,22-Aug-2019,-0.00724
CHF-LIBOR-12M,22-Aug-2022,-0.005532
CHF-LIBOR-12M,22-Aug-2023,-0.005532
CHF-LIBOR-12M,22-Dec-2020,-0.006188
CHF-LIBOR-12M,22-Dec-2021,-0.005706
CHF-LIBOR-12M,22-Dec-2022,-0.005532
CHF-LIBOR-12M,22-Dec-2023,-0.005532
CHF-LIBOR-12M,22-feb-19,-0.005144
CHF-LIBOR-12M,22-feb-21,-0.005892
CHF-LIBOR-12M,22-feb-22,-0.005532
CHF-LIBOR-12M,22-feb-23,-0.005532
CHF-LIBOR-12M,22-feb-24,-0.005532
CHF-LIBOR-12M,22-Jan-2019,-0.005082
CHF-LIBOR-12M,22-Jan-2020,-0.00494
CHF-LIBOR-12M,22-Jan-2021,-0.006084
CHF-LIBOR-12M,22-Jan-2024,-0.005532
CHF-LIBOR-12M,22-Jul-2019,-0.006274
CHF-LIBOR-12M,22-Jul-2020,-0.00528
CHF-LIBOR-12M,22-Jul-2021,-0.005978
CHF-LIBOR-12M,22-Jul-2022,-0.005532
CHF-LIBOR-12M,22-Jun-2020,-0.00465
CHF-LIBOR-12M,22-Jun-2021,-0.005902
CHF-LIBOR-12M,22-Jun-2022,-0.005532
CHF-LIBOR-12M,22-Jun-2023,-0.005532
CHF-LIBOR-12M,22-mar-19,-0.005084
CHF-LIBOR-12M,22-mar-21,-0.005944
CHF-LIBOR-12M,22-mar-22,-0.005532
CHF-LIBOR-12M,22-mar-23,-0.005532
CHF-LIBOR-12M,22-mar-24,-0.005532
CHF-LIBOR-12M,22-May-2019,-0.005202
CHF-LIBOR-12M,22-May-2020,-0.004678
CHF-LIBOR-12M,22-May-2023,-0.005532
CHF-LIBOR-12M,22-nov-18,-0.005366
CHF-LIBOR-12M,22-nov-19,-0.005198
CHF-LIBOR-12M,22-nov-21,-0.005754
